X	Y	NKNR	NKNAME
6.724707854	51.39247902	4606091	
6.758401217	51.35335384	4606092	Kreuz Duisburg-SÃ¼d
6.752415345	51.3384932	4606093	
6.778301918	51.36504743	4606094	
6.808989287	51.29989782	4606095	
6.786534818	51.33160874	4606096	
6.755217425	51.34892728	4606105	Kreuz Duisburg-SÃ¼d (Ãœbergang B8/A59)
6.750789707	51.35285406	4606106	Kreuz Duisburg-SÃ¼d (Ãœbergang B288/A524)
6.77283013	51.30659894	4606111	
6.763334735	51.31799795	4606112	
6.677463458	51.32854604	4606400	
6.855129164	51.30248003	4607003	
6.868554567	51.32269879	4607004	
6.909442423	51.33016586	4607005	
6.939694321	51.32850948	4607006	
6.945747812	51.3382135	4607010	
6.984066523	51.34314611	4607011	
6.869333547	51.33878082	4607013	
6.952074465	51.34751981	4607015	
6.863249641	51.35975418	4607016	
6.904385553	51.36859187	4607018	
6.91374138	51.36188105	4607019	
6.929979069	51.35608371	4607020	
6.933117447	51.35868698	4607021	
6.942901134	51.35720919	4607022	
6.932338394	51.37272201	4607023	
6.946528145	51.36214408	4607024	
6.956623794	51.32409888	4607044	
6.86266355	51.37852225	4607049	
6.866369393	51.38841763	4607050	
6.981005352	51.38177914	4607051	
6.998520583	51.38699095	4607052	
6.996072126	51.39473238	4607053	
6.8529707	51.3457452	4607055	Dreieck Breitscheid
6.857278106	51.34937648	4607056	Kreuz Breitscheid
6.863809501	51.3546581	4607057	Breitscheid
6.835755857	51.33279196	4607059	
6.94679809	51.35141307	4607060	
6.900323688	51.36805216	4607061	
6.884169878	51.34497466	4607063	
6.832923728	51.31406044	4607065	
6.986777698	51.32999213	4607066	
6.995759017	51.32916245	4607067	
6.842693898	51.30064597	4607068	
6.943027909	51.32611392	4607069	
6.912649962	51.33150225	4607070	
6.952839874	51.3132541	4607071	Heiligenhaus
6.917847908	51.33281613	4607400	
7.115922358	51.39608876	4608001	
7.116354703	51.38441075	4608002	
7.157115736	51.36029925	4608005	
7.017529147	51.29979897	4608009	
7.062661838	51.29955244	4608010	
7.120003951	51.30469214	4608011	
7.12373079	51.30324666	4608012	
7.145240703	51.30540808	4608013	
7.162956821	51.29992722	4608014	
7.06602813	51.30725452	4608015	
7.066411977	51.31335972	4608020	
7.085578077	51.32507648	4608021	
7.133644298	51.32670174	4608022	
7.137982665	51.33111103	4608023	
7.055089103	51.33029497	4608026	
7.096025029	51.33688484	4608029	
7.106813623	51.34905591	4608033	
7.124599768	51.35028448	4608036	
7.021825403	51.35309004	4608040	
7.054606427	51.36088578	4608042	
7.003255841	51.38835912	4608043	
7.132080048	51.36451011	4608044	
7.138373246	51.36916232	4608045	
7.062371464	51.36657039	4608046	
7.000202187	51.38722281	4608047	
7.053615326	51.33466063	4608063	
7.039038145	51.34142881	4608074	
7.025851662	51.38560028	4608075	
7.039459193	51.38312073	4608076	
7.07568709	51.38217651	4608077	
7.082957961	51.39022755	4608079	
7.001787911	51.38821213	4608080	
7.012489402	51.32895402	4608086	
7.051104529	51.33297078	4608088	
7.070986649	51.30867868	4608089	
7.137355583	51.37251282	4608090	
7.073606903	51.34652741	4608092	
7.151806934	51.3720545	4608093	
7.12510534	51.37912961	4608095	
7.125420799	51.30221027	4608096	
7.081390872	51.38637826	4608099	Essen-Kupferdreh
7.084319779	51.38462609	4608101	
7.088553136	51.38248264	4608102	
7.006365448	51.30372956	4608105	
7.065965061	51.30026791	4608106	WÃ¼lfrath
7.071015663	51.31829764	4608107	TÃ¶nisheide
7.057435084	51.34045061	4608108	Velbert
7.087856648	51.35251164	4608112	
7.089812681	51.3108617	4608113	
7.0916871	51.31096163	4608114	
7.046600933	51.34604444	4608116	
7.027164417	51.3480109	4608117	Velbert-Nord
7.016013778	51.32970881	4608118	
7.040433414	51.35257808	4608119	Dreieck Velbert-Nord
7.081387082	51.35042586	4608123	
7.12317728	51.34884487	4608124	
7.066786357	51.30924824	4608125	
7.051094953	51.3423386	4608127	
7.054408889	51.33121003	4608128	
7.069477425	51.36371679	4608129	Langenberg
7.077671981	51.38171229	4608130	Essen-Kupferdreh
7.144615308	51.3755576	4608131	
7.062863531	51.36698946	4608132	
7.087485098	51.30572627	4608133	
7.082311799	51.39283383	4608134	
7.057621337	51.32974708	4608135	
7.013162039	51.32897694	4608143	Hetterscheidt
7.028588729	51.34664511	4608400	
7.122762328	51.35313579	4608499	
7.193121156	51.30434123	4609006	
7.202673901	51.31126351	4609007	
7.248773323	51.31221167	4609009	
7.272331692	51.31343332	4609011	Kreuz Wuppertal-Nord
7.278864037	51.31375426	4609012	
7.282040839	51.30716726	4609013	
7.279942781	51.3062727	4609014	
7.330724928	51.31727307	4609015	
7.297932401	51.31929895	4609016	
7.25523824	51.3190275	4609017	
7.236751897	51.32591253	4609018	
7.265104605	51.32862987	4609019	
7.281659191	51.33488272	4609020	
7.291139535	51.3421951	4609021	
7.294889229	51.34691585	4609022	
7.299016506	51.34588973	4609023	
7.169201598	51.35576817	4609026	
7.193102756	51.36506348	4609028	
7.289593317	51.35143771	4609031	
7.289973102	51.37399163	4609032	
7.286711164	51.38819537	4609033	
7.273834927	51.35609365	4609035	SprockhÃ¶vel
7.235310431	51.3917887	4609036	
7.200136987	51.37722188	4609037	
7.170852921	51.38725395	4609038	
7.179997717	51.39762833	4609039	
7.266175964	51.3143106	4609044	Kreuz Wuppertal-Nord
7.215357895	51.30244465	4609049	
7.249382212	51.31058556	4609051	Wuppertal-Oberbarmen
7.262180698	51.30087165	4609054	
7.251519487	51.37090171	4609055	
7.25244163	51.37414649	4609056	
7.185901627	51.39643826	4609058	
7.26963016	51.31398047	4609059	Ãœbergang A46/B326
7.195502286	51.36209976	4609060	
7.25181162	51.36778089	4609061	
7.224192939	51.33103205	4609062	
7.203813408	51.35485407	4609063	
7.182450532	51.2987384	4609064	
7.283266935	51.32882178	4609066	
7.259717573	51.32180833	4609067	
7.211495183	51.39463548	4609068	
7.31612239	51.31987199	4609069	
7.32395622	51.31952689	4609070	
7.318738607	51.31568692	4609072	
7.31198469	51.38328362	4609078	Bahntrassen-Radweg
7.245591095	51.36272127	4609079	
7.34226357	51.29883903	4610001	
7.344364582	51.3016345	4610003	
7.335070887	51.3291879	4610008	
7.34214035	51.34420814	4610009	Gevelsberg
7.408738241	51.34296652	4610012	
7.389855873	51.33778268	4610013	
7.336042944	51.35380522	4610019	
7.361305557	51.36199156	4610020	
7.438441171	51.38595427	4610021	Hagen-West
7.376255478	51.36024925	4610022	
7.381694046	51.38434999	4610023	
7.495084569	51.37251376	4610024	Kreuz Hagen (Ãœbergang A46 / L 704)
7.390608474	51.38387673	4610025	
7.370828414	51.39464156	4610026	
7.418168347	51.34603838	4610030	
7.460400429	51.35915236	4610035	
7.478998895	51.35708734	4610045	
7.478280104	51.35928755	4610048	
7.475996516	51.36109619	4610049	
7.463285115	51.36478844	4610052	
7.47873503	51.36516922	4610053	
7.497979066	51.36685769	4610054	
7.47140218	51.37562884	4610055	
7.454134835	51.37765796	4610056	
7.487509033	51.37899157	4610057	
7.480651722	51.38339682	4610060	
7.496356537	51.38688819	4610061	
7.41858193	51.380529	4610062	
7.443473094	51.38800317	4610066	
7.44634888	51.38612847	4610067	
7.448662808	51.38484982	4610068	
7.481086062	51.36432913	4610070	
7.483215234	51.3534564	4610077	
7.482372483	51.36554073	4610078	
7.486771497	51.36284345	4610079	
7.490267363	51.36079157	4610080	
7.357752477	51.33663785	4610081	
7.345263683	51.34252681	4610082	
7.369769877	51.32994714	4610083	
7.389417382	51.33977537	4610084	
7.378766924	51.34999954	4610085	
7.433271388	51.39734304	4610086	
7.333278542	51.35236916	4610087	
7.43447446	51.39715598	4610089	
7.342243391	51.31774792	4610090	
7.344716835	51.30219007	4610091	
7.3464967	51.30099581	4610092	
7.387971932	51.30633274	4610093	
7.385540604	51.36056846	4610094	Volmarstein
7.376389919	51.35293629	4610095	
7.339601138	51.31801955	4610097	
7.37749189	51.38743137	4610098	
7.432142463	51.35098709	4610100	
7.431392119	51.39726804	4610101	
7.43284966	51.39728555	4610102	
7.466156909	51.39195583	4610103	
7.468873444	51.39730937	4610104	
7.379469141	51.39110269	4610105	
7.454157667	51.35675213	4610107	
7.496900473	51.38703353	4610108	
7.459681916	51.36722846	4610111	
7.461428343	51.36639845	4610112	
7.619375303	51.31194373	4611003	
7.645998003	51.32909047	4611004	
7.635713362	51.36325677	4611005	
7.591358548	51.33913322	4611008	
7.502585831	51.35507121	4611010	
7.513541631	51.35652213	4611011	
7.500554635	51.36125019	4611012	
7.506309338	51.36115446	4611014	
7.526087679	51.34824725	4611015	Hagen-SÃ¼d
7.543107108	51.36425555	4611016	
7.553077163	51.35797105	4611017	
7.529829098	51.34872296	4611018	
7.610755784	51.37250297	4611019	Iserlohn-Letmathe
7.582837567	51.36279839	4611021	
7.654699183	51.36745086	4611028	
7.549886015	51.36886541	4611034	Hagen-Hohenlimburg
7.516706536	51.36885088	4611036	Kreuz Hagen
7.524358468	51.38750758	4611039	
7.526357729	51.39500104	4611040	
7.592051733	51.3801117	4611041	
7.603158075	51.38403722	4611042	
7.59969798	51.39498849	4611045	
7.580082145	51.36583492	4611046	Hagen-Elsey
7.50520802	51.34085996	4611047	
7.501907398	51.34538522	4611048	
7.522952209	51.38887908	4611049	
7.6256205	51.37370341	4611050	Iserlohn-Oestrich
7.627984383	51.36916212	4611051	
7.564448951	51.3571243	4611052	
7.579402839	51.36736509	4611054	
7.611194786	51.37210776	4611055	
7.510248317	51.37929732	4611056	
7.521581657	51.38469048	4611057	
7.663020485	51.30737451	4611058	
7.610323483	51.36407149	4611059	
7.507861113	51.37174562	4611088	Kreuz Hagen (Ãœbergang A46/Gemeindestr.)
7.736087859	51.33030181	4612002	
7.719770175	51.32888895	4612003	
7.666237316	51.36680718	4612004	
7.754992512	51.37401483	4612005	
7.767557363	51.38081245	4612006	
7.760489641	51.39426117	4612008	
7.67109428	51.30052018	4612009	
7.721777726	51.29921473	4612010	
7.672160067	51.37120112	4612011	
7.683816032	51.37419466	4612012	
7.68480045	51.37495308	4612014	
7.688583448	51.37459841	4612015	
7.69343009	51.37248105	4612016	
7.697889121	51.37191541	4612017	
7.706003982	51.37282552	4612019	
7.733691163	51.37434457	4612020	
7.696186764	51.37654276	4612021	
7.704766318	51.37561581	4612024	
7.716571199	51.38122117	4612025	
7.70585854	51.39746984	4612026	
7.675610734	51.38668455	4612028	
7.692744473	51.39337574	4612030	
7.773808884	51.32950358	4612033	
7.774243264	51.31367264	4612038	
7.708776299	51.38839594	4612040	Iserlohn-Seilersee
7.732498599	51.38581195	4612041	Hemer
7.678373218	51.38305367	4612042	Iserlohn-Zentrum
7.784567384	51.37516273	4612043	
7.7105371	51.38663561	4612044	
7.726179359	51.37893268	4612045	
7.717046796	51.37245285	4612046	
7.693654387	51.39225075	4612047	
7.699122937	51.37289038	4612051	
7.766936034	51.38799155	4612201	Bahntrassen-Radweg
7.936158307	51.33719333	4613001	
7.973180932	51.36296375	4613002	
7.981939912	51.36411051	4613003	
7.853497262	51.30001687	4613005	
7.87661144	51.31094179	4613006	
7.865091117	51.32941119	4613007	
7.863410674	51.33177816	4613008	
7.90364035	51.30529728	4613009	
7.892855594	51.31021139	4613010	
7.90254091	51.30413248	4613011	
7.929491554	51.3024296	4613012	
7.948969751	51.29953984	4613014	
7.940982813	51.30911866	4613015	
7.998069508	51.33862857	4613018	
7.948007662	51.34695014	4613019	
7.94908307	51.35178891	4613020	
7.964450044	51.35494247	4613021	
7.970957935	51.36042456	4613022	
7.879488734	51.35438868	4613023	
7.91929447	51.36155892	4613025	
7.926752937	51.36884978	4613026	
7.931579272	51.37002994	4613027	
7.92931345	51.37243695	4613028	
7.944283648	51.37386577	4613029	
7.97586861	51.37093278	4613030	
7.979215831	51.37195116	4613031	
7.99842991	51.387155	4613032	
7.869245001	51.36880168	4613033	
7.882877243	51.38657751	4613035	
7.8966306	51.38237042	4613037	
7.902499655	51.38598685	4613038	
7.924861906	51.39493768	4613039	
7.938997458	51.38249734	4613040	
7.951036654	51.38580377	4613041	
7.850959068	51.38537679	4613042	
7.847455024	51.38928612	4613043	
7.892435794	51.39308937	4613047	
7.930546493	51.33517778	4613048	
7.902891272	51.32907448	4613049	
7.898196563	51.38379728	4613050	
7.985342708	51.31117647	4613051	
7.993886433	51.31002277	4613052	
7.97062303	51.35946535	4613053	
7.93152271	51.30163545	4613054	
7.835272443	51.31271767	4613055	
7.841623781	51.31793916	4613056	
7.841754298	51.32039611	4613057	
7.857781769	51.37646162	4613058	
8.015811803	51.31250759	4614001	
8.006996134	51.31905698	4614002	
8.009593063	51.31587336	4614003	
8.016881924	51.3171	4614004	
8.056581211	51.31240475	4614005	
8.059268735	51.3138065	4614006	
8.059057662	51.31938244	4614007	
8.050864008	51.32214534	4614008	
8.040441815	51.32550581	4614009	
8.071586092	51.31184721	4614010	
8.082355055	51.31631247	4614011	
8.099144709	51.31504057	4614012	
8.098785348	51.31676852	4614013	
8.132827548	51.30029515	4614014	
8.089795071	51.32501218	4614018	
8.103616672	51.33836711	4614021	
8.131934446	51.33261839	4614022	
8.153936197	51.33251119	4614023	
8.160912139	51.32785231	4614024	
8.159682651	51.33307106	4614025	
8.165204606	51.35572429	4614026	
8.044345317	51.39439599	4614027	
8.072618841	51.38257482	4614028	
8.164961887	51.39857122	4614036	
8.156975625	51.38135235	4614037	
8.006012562	51.39686295	4614038	
8.019653082	51.38268455	4614039	
8.084055382	51.33414776	4614040	
8.005895465	51.33005865	4614042	
8.006407092	51.32658092	4614043	
8.128835417	51.30875305	4614045	
8.149941304	51.38167933	4614047	Freienohl
8.003474545	51.32608616	4614052	
8.163179407	51.32820806	4614056	Bahntrassen-Radweg
8.131832261	51.39124371	4614057	
8.228985456	51.29902727	4615001	
8.226819235	51.33589797	4615002	
8.214494786	51.33519758	4615003	
8.206697632	51.35280519	4615004	
8.172735834	51.36545698	4615005	
8.25788005	51.30097107	4615006	
8.256691024	51.31022451	4615007	
8.263994339	51.3489175	4615009	
8.282612457	51.34213784	4615010	
8.249923153	51.35266545	4615011	
8.302585532	51.30200682	4615012	
8.327233002	51.31210837	4615014	
8.298180562	51.36833738	4615018	
8.296644996	51.38500174	4615019	
8.294810563	51.33074157	4615020	
8.306486483	51.3048415	4615021	
8.276582572	51.34820454	4615022	
8.283048462	51.34500658	4615023	
8.292120768	51.36521591	4615024	Meschede
8.187158072	51.35954743	4615025	Wennemen
8.248985871	51.35983938	4615026	Enste
8.187971434	51.35310566	4615029	Bahntrassen-Radweg
8.405136305	51.30213124	4616001	
8.402102462	51.30908029	4616002	
8.40453673	51.31465667	4616003	
8.4494652	51.32283317	4616006	
8.489022583	51.3136866	4616007	
8.488736683	51.33133577	4616008	
8.36255245	51.3353844	4616009	
8.434209281	51.34762183	4616014	
8.462451448	51.35789375	4616016	
8.33860375	51.35172079	4616021	
8.340117075	51.35224922	4616022	
8.458694278	51.35806606	4616023	
8.399433517	51.36124804	4616024	
8.412149749	51.36668088	4616025	
8.488758485	51.34230205	4616026	
8.418464344	51.36896492	4616027	
8.436301721	51.37936519	4616028	Olsberg
8.497873189	51.38597832	4616030	
8.427305256	51.36885069	4616031	
8.424496913	51.37018822	4616032	
8.452568161	51.36298298	4616034	
8.43141401	51.32479702	4616035	
8.430746976	51.29894322	4616037	
8.407263051	51.34359102	4616041	
8.423677529	51.34645724	4616042	
8.365787329	51.36153938	4616044	Bestwig
8.403955148	51.31778489	4616045	
8.448612622	51.36695	4616046	
8.436294486	51.37953894	4616048	
8.481131107	51.3609519	4616049	
8.365725475	51.36169574	4616055	
8.367863539	51.35634018	4616056	
8.489659322	51.35335578	4616057	
8.473514871	51.35840759	4616058	
8.592283178	51.30350337	4617001	
8.581823263	51.33451493	4617002	
8.593695672	51.37119069	4617003	
8.625949776	51.376558	4617005	
8.652264849	51.3399919	4617007	
8.654932009	51.34333268	4617008	
8.502366474	51.30723497	4617010	
8.532986122	51.32901808	4617012	
8.505605327	51.38601196	4617013	
8.650018862	51.38247547	4617016	
8.588548814	51.37804216	4617018	
8.656739017	51.34895032	4617019	
8.665209677	51.35481146	4617020	
8.664445835	51.35477562	4617403	
8.679194134	51.35980549	4618001	
8.681936054	51.36326467	4618002	
8.720207942	51.37359959	4618003	
8.726707863	51.37266309	4618004	
8.726591585	51.37822416	4618005	
8.79142415	51.38743299	4618006	
8.814818221	51.38945658	4618007	
8.666376877	51.39230223	4618008	
8.672901548	51.39286663	4618009	
8.729622311	51.38297487	4618010	
8.847853557	51.37926761	4619001	
8.848638487	51.391324	4619002	
8.872531305	51.39702421	4619003	
8.894280713	51.39709873	4619004	
8.89407922	51.39259656	4619005	
8.931765476	51.38967213	4619006	
9.284192511	51.32115068	4621052	Zierenberg
6.081138983	51.23052319	4702002	
6.164699726	51.21034906	4702004	
6.163164608	51.21268829	4702006	
6.070977262	51.20054041	4702007	GrenzÃ¼bergang Elmpt
6.133468056	51.21074463	4702008	Elmpt
6.134127539	51.21179997	4702009	
6.191232116	51.20620281	4703001	
6.277078382	51.20750804	4703005	
6.28144142	51.2088871	4703006	
6.299799041	51.20914452	4703007	
6.169920861	51.21232733	4703008	
6.249258934	51.21698928	4703010	
6.246463755	51.21913704	4703011	
6.28892961	51.21781763	4703012	
6.297992516	51.21935515	4703013	
6.201123425	51.22379819	4703015	
6.295836518	51.22729122	4703016	
6.192025324	51.23600173	4703017	
6.249022987	51.23497935	4703019	
6.247078662	51.23738231	4703020	
6.250637139	51.23695195	4703021	
6.286798261	51.23965544	4703022	
6.332585192	51.24667181	4703023	
6.197112162	51.24471224	4703025	
6.183537633	51.25225113	4703026	
6.26279498	51.25376075	4703028	
6.185372837	51.25813213	4703029	
6.187967848	51.27087634	4703030	
6.267920452	51.26946793	4703031	
6.270947014	51.26899664	4703033	
6.210290574	51.2736947	4703034	
6.197749499	51.28197602	4703036	
6.243094252	51.28087715	4703037	
6.233161957	51.2977871	4703041	
6.2472637	51.29797986	4703042	
6.249919511	51.2972129	4703043	
6.242334507	51.26183188	4703045	
